2048	0	256	2048	0	217
2303	0	256	2303	0	217
2559	0	256	2559	0	217
2815	0	256	2815	0	217
3071	0	256	3071	0	217
3327	0	256	3327	0	217
3583	0	256	3583	0	217
3839	0	256	3839	0	217
4095	0	256	4095	0	217
0	256	256	0	251	217
256	256	256	256	251	217
512	256	256	512	251	217
768	256	256	768	251	217
1024	256	256	1024	251	217
1280	256	256	1280	251	217
1536	256	256	1536	251	217
1792	256	256	1792	251	217
2048	256	256	2048	251	217
2303	256	256	2303	251	217
2559	256	256	2559	251	217
2815	256	256	2815	251	217
3071	256	256	3071	251	217
3327	256	256	3327	251	217
3583	256	256	3583	251	217
3839	256	256	3839	251	217
4095	256	256	4095	251	217
0	512	256	0	504	217
256	512	256	256	504	217
512	512	256	512	504	217
768	512	256	768	504	217
1024	512	256	1024	504	217
1280	512	256	1280	504	217
1536	512	256	1536	504	217
1792	512	256	1792	504	217
2048	512	256	2048	504	217
2303	512	256	2303	504	217
2559	512	256	2559	504	217
2815	512	256	2815	504	217
3071	512	256	3071	504	217
3327	512	256	3327	504	217
3583	512	256	3583	504	217
3839	512	256	3839	504	217
4095	512	256	4095	504	217
0	768	256	0	755	217
256	768	256	256	755	217
512	768	256	512	755	217
768	768	256	768	755	217
1024	768	256	1024	755	217
1280	768	256	1280	755	217
1536	768	256	1536	755	217
1792	768	256	1792	755	217
2048	768	256	2048	755	217
2303	768	256	2303	755	217
2559	768	256	2559	755	217
2815	768	256	2815	755	217
3071	768	256	3071	755	217
3327	768	256	3327	755	217
3583	768	256	3583	755	217
3839	768	256	3839	755	217
4095	768	256	4095	755	217
0	1024	256	0	1008	217
256	1024	256	256	1008	217
512	1024	256	512	1008	217
768	1024	256	768	1008	217
1024	1024	256	1024	1008	217
1280	1024	256	1280	1008	217
1536	1024	256	1536	1008	217
1792	1024	256	1792	1008	217
2048	1024	256	2048	1008	217
2303	1024	256	2303	1008	217
2559	1024	256	2559	1008	217
2815	1024	256	2815	1008	217
3071	1024	256	3071	1008	217
3327	1024	256	3327	1008	217
3583	1024	256	3583	1008	217
3839	1024	256	3839	1008	217
4095	1024	256	4095	1008	217
0	1280	256	0	1259	217
256	1280	256	256	1259	217
512	1280	256	512	1259	217
768	1280	256	768	1259	217
1024	1280	256	1024	1259	217
1280	1280	256	1280	1259	217
1536	1280	256	1536	1259	217
1792	1280	256	1792	1259	217
2048	1280	256	2048	1259	217
2303	1280	256	2303	1259	217
2559	1280	256	2559	1259	217
2815	1280	256	2815	1259	217
3071	1280	256	3071	1259	217
3327	1280	256	3327	1259	217
3583	1280	256	3583	1259	217
3839	1280	256	3839	1259	217
4095	1280	256	4095	1259	217
0	1536	256	0	1511	217
256	1536	256	256	1511	217
512	1536	256	512	1511	217
768	1536	256	768	1511	217
1024	1536	256	1024	1511	217
1280	1536	256	1280	1511	217
1536	1536	256	1536	1511	217
1792	1536	256	1792	1511	217
2048	1536	256	2048	1511	217
2303	1536	256	2303	1511	217
2559	1536	256	2559	1511	217
2815	1536	256	2815	1511	217
3071	1536	256	3071	1511	217
3327	1536	256	3327	1511	217
3583	1536	256	3583	1511	217
3839	1536	256	3839	1511	217
4095	1536	256	4095	1511	217
0	1792	256	0	1763	217
256	1792	256	256	1763	217
512	1792	256	512	1763	217
768	1792	256	768	1763	217
1024	1792	256	1024	1763	217
1280	1792	256	1280	1763	217
1536	1792	256	1536	1763	217
1792	1792	256	1792	1763	217
2048	1792	256	2048	1763	217
2303	1792	256	2303	1763	217
2559	1792	256	2559	1763	217
2815	1792	256	2815	1763	217
3071	1792	256	3071	1763	217
3327	1792	256	3327	1763	217
3583	1792	256	3583	1763	217
3839	1792	256	3839	1763	217
4095	1792	256	4095	1763	217
0	2048	256	0	2015	217
256	2048	256	256	2015	217
512	2048	256	512	2015	217
768	2048	256	768	2015	217
1024	2048	256	1024	2015	217
1280	2048	256	1280	2015	217
1536	2048	256	1536	2015	217
1792	2048	256	1792	2015	217
2048	2048	256	2048	2015	217
2303	2048	256	2303	2015	217
2559	2048	256	2559	2015	217
2815	2048	256	2815	2015	217
3071	2048	256	3071	2015	217
3327	2048	256	3327	2015	217
3583	2048	256	3583	2015	217
3839	2048	256	3839	2015	217
4095	2048	256	4095	2015	217
0	2303	256	0	2266	217
256	2303	256	256	2266	217
512	2303	256	512	2266	217
768	2303	256	768	2266	217
1024	2303	256	1024	2266	217
1280	2303	256	1280	2266	217
1536	2303	256	1536	2266	217
1792	2303	256	1792	2266	217
2048	2303	256	2048	2266	217
2303	2303	256	2303	2266	217
2559	2303	256	2559	2266	217
2815	2303	256	2815	2266	217
3071	2303	256	3071	2266	217
3327	2303	256	3327	2266	217
3583	2303	256	3583	2266	217
3839	2303	256	3839	2266	217
4095	2303	256	4095	2266	217
0	2559	256	0	2518	217
256	2559	256	256	2518	217
512	2559	256	512	2518	217
768	2559	256	768	2518	217
1024	2559	256	1024	2518	217
1280	2559	256	1280	2518	217
1536	2559	256	1536	2518	217
1792	2559	256	1792	2518	217
2048	2559	256	2048	2518	217
2303	2559	256	2303	2518	217
2559	2559	256	2559	2518	217
2815	2559	256	2815	2518	217
3071	2559	256	3071	2518	217
3327	2559	256	3327	2518	217
3583	2559	256	3583	2518	217
3839	2559	256	3839	2518	217
4095	2559	256	4095	2518	217
0	2815	256	0	2770	217
256	2815	256	256	2770	217
512	2815	256	512	2770	217
768	2815	256	768	2770	217
1024	2815	256	1024	2770	217
1280	2815	256	1280	2770	217
1536	2815	256	1536	2770	217
1792	2815	256	1792	2770	217
2048	2815	256	2048	2770	217
2303	2815	256	2303	2770	217
2559	2815	256	2559	2770	217
2815	2815	256	2815	2770	217
3071	2815	256	3071	2770	217
3327	2815	256	3327	2770	217
3583	2815	256	3583	2770	217
3839	2815	256	3839	2770	217
4095	2815	256	4095	2770	217
0	3071	256	0	3022	217
256	3071	256	256	3022	217
512	3071	256	512	3022	217
768	3071	256	768	3022	217
1024	3071	256	1024	3022	217
1280	3071	256	1280	3022	217
1536	3071	256	1536	3022	217
1792	3071	256	1792	3022	217
2048	3071	256	2048	3022	217
2303	3071	256	2303	3022	217
2559	3071	256	2559	3022	217
2815	3071	256	2815	3022	217
3071	3071	256	3071	3022	217
3327	3071	256	3327	3022	217
3583	3071	256	3583	3022	217
3839	3071	256	3839	3022	217
4095	3071	256	4095	3022	217
0	3327	256	0	3273	217
256	3327	256	256	3273	217
512	3327	256	512	3273	217
768	3327	256	768	3273	217
1024	3327	256	1024	3273	217
1280	3327	256	1280	3273	217
1536	3327	256	1536	3273	217
1792	3327	256	1792	3273	217
2048	3327	256	2048	3273	217
2303	3327	256	2303	3273	217
2559	3327	256	2559	3273	217
2815	3327	256	2815	3273	217
3071	3327	256	3071	3273	217
3327	3327	256	3327	3273	217
3583	3327	256	3583	3273	217
3839	3327	256	3839	3273	217
4095	3327	256	4095	3273	217
0	3583	256	0	3526	217
256	3583	256	256	3526	217
512	3583	256	512	3526	217
768	3583	256	768	3526	217
1024	3583	256	1024	3526	217
1280	3583	256	1280	3526	217
1536	3583	256	1536	3526	217
1792	3583	256	1792	3526	217
2048	3583	256	2048	3526	217
2303	3583	256	2303	3526	217
2559	3583	256	2559	3526	217
2815	3583	256	2815	3526	217
3071	3583	256	3071	3526	217
3327	3583	256	3327	3526	217
3583	3583	256	3583	3526	217
3839	3583	256	3839	3526	217
4095	3583	256	4095	3526	217
0	3839	256	0	3777	217
256	3839	256	256	3777	217
512	3839	256	512	3777	217
768	3839	256	768	3777	217
1024	3839	256	1024	3777	217
1280	3839	256	1280	3777	217
1536	3839	256	1536	3777	217
1792	3839	256	1792	3777	217
2048	3839	256	2048	3777	217
2303	3839	256	2303	3777	217
2559	3839	256	2559	3777	217
2815	3839	256	2815	3777	217
3071	3839	256	3071	3777	217
3327	3839	256	3327	3777	217
3583	3839	256	3583	3777	217
3839	3839	256	3839	3777	217
4095	3839	256	4095	3777	217
0	4095	256	0	4029	217
256	4095	256	256	4029	217
512	4095	256	512	4029	217
768	4095	256	768	4029	217
1024	4095	256	1024	4029	217
1280	4095	256	1280	4029	217
1536	4095	256	1536	4029	217
1792	4095	256	1792	4029	217
2048	4095	256	2048	4029	217
2303	4095	256	2303	4029	217
2559	4095	256	2559	4029	217
2815	4095	256	2815	4029	217
3071	4095	256	3071	4029	217
3327	4095	256	3327	4029	217
3583	4095	256	3583	4029	217
3839	4095	256	3839	4029	217
4095	4095	256	4095	4029	217
0	0	512	0	0	435
256	0	512	256	0	435
512	0	512	512	0	435
768	0	512	768	0	435
1024	0	512	1024	0	435
1280	0	512	1280	0	435
1536	0	512	1536	0	435
1792	0	512	1792	0	435
2048	0	512	2048	0	435
2303	0	512	2303	0	435
2559	0	512	2559	0	435
2815	0	512	2815	0	435
3071	0	512	3071	0	435
3327	0	512	3327	0	435
3583	0	512	3583	0	435
3839	0	512	3839	0	435
4095	0	512	4095	0	435
0	256	512	0	251	435
256	256	512	256	251	435
512	256	512	512	251	435
768	256	512	768	251	435
1024	256	512	1024	251	435
1280	256	512	1280	251	435
1536	256	512	1536	251	435
1792	256	512	1792	251	435
2048	256	512	2048	251	435
2303	256	512	2303	251	435
2559	256	512	2559	251	435
2815	256	512	2815	251	435
3071	256	512	3071	251	435
3327	256	512	3327	251	435
3583	256	512	3583	251	435
3839	256	512	3839	251	435
4095	256	512	4095	251	435
0	512	512	0	504	435
256	512	512	256	504	435
512	512	512	512	504	435
768	512	512	768	504	435
1024	512	512	1024	504	435
1280	512	512	1280	504	435
1536	512	512	1536	504	435
1792	512	512	1792	504	435
2048	512	512	2048	504	435
2303	512	512	2303	504	435
2559	512	512	2559	504	435
2815	512	512	2815	504	435
3071	512	512	3071	504	435
3327	512	512	3327	504	435
3583	512	512	3583	504	435
3839	512	512	3839	504	435
4095	512	512	4095	504	435
0	768	512	0	755	435
256	768	512	256	755	435
512	768	512	512	755	435
768	768	512	768	755	435
1024	768	512	1024	755	435
1280	768	512	1280	755	435
1536	768	512	1536	755	435
1792	768	512	1792	755	435
2048	768	512	2048	755	435
2303	768	512	2303	755	435
2559	768	512	2559	755	435
2815	768	512	2815	755	435
3071	768	512	3071	755	435
3327	768	512	3327	755	435
3583	768	512	3583	755	435
3839	768	512	3839	755	435
4095	768	512	4095	755	435
0	1024	512	0	1008	435
256	1024	512	256	1008	435
512	1024	512	512	1008	435
768	1024	512	768	1008	435
1024	1024	512	1024	1008	435
1280	1024	512	1280	1008	435
1536	1024	512	1536	1008	435
1792	1024	512	1792	1008	435
2048	1024	512	2048	1008	435
2303	1024	512	2303	1008	435
2559	1024	512	2559	1008	435
2815	1024	512	2815	1008	435
3071	1024	512	3071	1008	435
3327	1024	512	3327	1008	435
3583	1024	512	3583	1008	435
3839	1024	512	3839	1008	435
4095	1024	512	4095	1008	435
0	1280	512	0	1259	435
256	1280	512	256	1259	435
512	1280	512	512	1259	435
768	1280	512	768	1259	435
1024	1280	512	1024	1259	435
1280	1280	512	1280	1259	435
1536	1280	512	1536	1259	435
1792	1280	512	1792	1259	435
2048	1280	512	2048	1259	435
2303	1280	512	2303	1259	435
2559	1280	512	2559	1259	435
2815	1280	512	2815	1259	435
3071	1280	512	3071	1259	435
3327	1280	512	3327	1259	435
3583	1280	512	3583	1259	435
3839	1280	512	3839	1259	435
4095	1280	512	4095	1259	435
0	1536	512	0	1511	435
256	1536	512	256	1511	435
512	1536	512	512	1511	435
768	1536	512	768	1511	435
1024	1536	512	1024	1511	435
1280	1536	512	1280	1511	435
1536	1536	512	1536	1511	435
1792	1536	512	1792	1511	435
2048	1536	512	2048	1511	435
2303	1536	512	2303	1511	435
2559	1536	512	2559	1511	435
2815	1536	512	2815	1511	435
3071	1536	512	3071	1511	435
3327	1536	512	3327	1511	435
3583	1536	512	3583	1511	435
3839	1536	512	3839	1511	435
4095	1536	512	4095	1511	435
0	1792	512	0	1763	435
256	1792	512	256	1763	435
512	1792	512	512	1763	435
768	1792	512	768	1763	435
1024	1792	512	1024	1763	435
1280	1792	512	1280	1763	435
1536	1792	512	1536	1763	435
1792	1792	512	1792	1763	435
2048	1792	512	2048	1763	435
2303	1792	512	2303	1763	435
2559	1792	512	2559	1763	435
2815	1792	512	2815	1763	435
3071	1792	512	3071	1763	435
3327	1792	512	3327	1763	435
3583	1792	512	3583	1763	435
3839	1792	512	3839	1763	435
4095	1792	512	4095	1763	435
0	2048	512	0	2015	435
256	2048	512	256	2015	435
512	2048	512	512	2015	435
768	2048	512	768	2015	435
1024	2048	512	1024	2015	435
1280	2048	512	1280	2015	435
1536	2048	512	1536	2015	435
1792	2048	512	1792	2015	435
2048	2048	512	2048	2015	435
2303	2048	512	2303	2015	435
2559	2048	512	2559	2015	435
2815	2048	512	2815	2015	435
3071	2048	512	3071	2015	435
3327	2048	512	3327	2015	435
3583	2048	512	3583	2015	435
3839	2048	512	3839	2015	435
4095	2048	512	4095	2015	435
0	2303	512	0	2266	435
256	2303	512	256	2266	435
512	2303	512	512	2266	435
768	2303	512	768	2266	435
1024	2303	512	1024	2266	435
1280	2303	512	1280	2266	435
1536	2303	512	1536	2266	435
1792	2303	512	1792	2266	435
2048	2303	512	2048	2266	435
2303	2303	512	2303	2266	435
2559	2303	512	2559	2266	435
2815	2303	512	2815	2266	435
3071	2303	512	3071	2266	435
3327	2303	512	3327	2266	435
3583	2303	512	3583	2266	435
3839	2303	512	3839	2266	435
4095	2303	512	4095	2266	435
0	2559	512	0	2518	435
256	2559	512	256	2518	435
512	2559	512	512	2518	435
768	2559	512	768	2518	435
1024	2559	512	1024	2518	435
1280	2559	512	1280	2518	435
1536	2559	512	1536	2518	435
1792	2559	512	1792	2518	435
2048	2559	512	2048	2518	435
2303	2559	512	2303	2518	435
2559	2559	512	2559	2518	435
2815	2559	512	2815	2518	435
3071	2559	512	3071	2518	435
3327	2559	512	3327	2518	435
3583	2559	512	3583	2518	435
3839	2559	512	3839	2518	435
4095	2559	512	4095	2518	435
0	2815	512	0	2770	435
256	2815	512	256	2770	435
512	2815	512	512	2770	435
768	2815	512	768	2770	435
1024	2815	512	1024	2770	435
1280	2815	512	1280	2770	435
1536	2815	512	1536	2770	435
1792	2815	512	1792	2770	435
2048	2815	512	2048	2770	435
2303	2815	512	2303	2770	435
2559	2815	512	2559	2770	435
2815	2815	512	2815	2770	435
3071	2815	512	3071	2770	435
3327	2815	512	3327	2770	435
3583	2815	512	3583	2770	435
3839	2815	512	3839	2770	435
4095	2815	512	4095	2770	435
0	3071	512	0	3022	435
256	3071	512	256	3022	435
512	3071	512	512	3022	435
768	3071	512	768	3022	435
1024	3071	512	1024	3022	435
1280	3071	512	1280	3022	435
1536	3071	512	1536	3022	435
1792	3071	512	1792	3022	435
2048	3071	512	2048	3022	435
2303	3071	512	2303	3022	435
2559	3071	512	2559	3022	435
2815	3071	512	2815	3022	435
3071	3071	512	3071	3022	435
3327	3071	512	3327	3022	435
3583	3071	512	3583	3022	435
3839	3071	512	3839	3022	435
4095	3071	512	4095	3022	435
0	3327	512	0	3273	435
256	3327	512	256	3273	435
512	3327	512	512	3273	435
768	3327	512	768	3273	435
1024	3327	512	1024	3273	435
1280	3327	512	1280	3273	435
1536	3327	512	1536	3273	435
1792	3327	512	1792	3273	435
2048	3327	512	2048	3273	435
2303	3327	512	2303	3273	435
2559	3327	512	2559	3273	435
2815	3327	512	2815	3273	435
3071	3327	512	3071	3273	435
3327	3327	512	3327	3273	435
3583	3327	512	3583	3273	435
3839	3327	512	3839	3273	435
4095	3327	512	4095	3273	435
0	3583	512	0	3526	435
256	3583	512	256	3526	435
512	3583	512	512	3526	435
768	3583	512	768	3526	435
1024	3583	512	1024	3526	435
1280	3583	512	1280	3526	435
1536	3583	512	1536	3526	435
1792	3583	512	1792	3526	435
2048	3583	512	2048	3526	435
2303	3583	512	2303	3526	435
2559	3583	512	2559	3526	435
2815	3583	512	2815	3526	435
3071	3583	512	3071	3526	435
3327	3583	512	3327	3526	435
3583	3583	512	3583	3526	435
3839	3583	512	3839	3526	435
4095	3583	512	4095	3526	435
0	3839	512	0	3777	435
256	3839	512	256	3777	435
512	3839	512	512	3777	435
768	3839	512	768	3777	435
1024	3839	512	1024	3777	435
1280	3839	512	1280	3777	435
1536	3839	512	1536	3777	435
1792	3839	512	1792	3777	435
2048	3839	512	2048	3777	435
2303	3839	512	2303	3777	435
2559	3839	512	2559	3777	435
2815	3839	512	2815	3777	435
3071	3839	512	3071	3777	435
3327	3839	512	3327	3777	435
3583	3839	512	3583	3777	435
3839	3839	512	3839	3777	435
4095	3839	512	4095	3777	435
0	4095	512	0	4029	435
256	4095	512	256	4029	435
512	4095	512	512	4029	435
768	4095	512	768	4029	435
1024	4095	512	1024	4029	435
1280	4095	512	1280	4029	435
1536	4095	512	1536	4029	435
1792	4095	512	1792	4029	435
2048	4095	512	2048	4029	435
2303	4095	512	2303	4029	435
2559	4095	512	2559	4029	435
2815	4095	512	2815	4029	435
3071	4095	512	3071	4029	435
3327	4095	512	3327	4029	435
3583	4095	512	3583	4029	435
3839	4095	512	3839	4029	435
4095	4095	512	4095	4029	435
0	0	768	0	0	653
256	0	768	256	0	653
512	0	768	512	0	653
768	0	768	768	0	653
1024	0	768	1024	0	653
1280	0	768	1280	0	653
1536	0	768	1536	0	653
1792	0	768	1792	0	653
2048	0	768	2048	0	653
2303	0	768	2303	0	653
2559	0	768	2559	0	653
2815	0	768	2815	0	653
3071	0	768	3071	0	653
3327	0	768	3327	0	653
3583	0	768	3583	0	653
3839	0	768	3839	0	653
4095	0	768	4095	0	653
0	256	768	0	251	653
256	256	768	256	251	653
512	256	768	512	251	653
768	256	768	768	251	653
1024	256	768	1024	251	653
1280	256	768	1280	251	653
1536	256	768	1536	251	653
1792	256	768	1792	251	653
2048	256	768	2048	251	653
2303	256	768	2303	251	653
2559	256	768	2559	251	653
2815	256	768	2815	251	653
3071	256	768	3071	251	653
3327	256	768	3327	251	653
3583	256	768	3583	251	653
3839	256	768	3839	251	653
4095	256	768	4095	251	653
0	512	768	0	504	653
256	512	768	256	504	653
512	512	768	512	504	653
768	512	768	768	504	653
1024	512	768	1024	504	653
1280	512	768	1280	504	653
1536	512	768	1536	504	653
1792	512	768	1792	504	653
2048	512	768	2048	504	653
2303	512	768	2303	504	653
2559	512	768	2559	504	653
2815	512	768	2815	504	653
3071	512	768	3071	504	653
3327	512	768	3327	504	653
3583	512	768	3583	504	653
3839	512	768	3839	504	653
4095	512	768	4095	504	653
0	768	768	0	755	653
256	768	768	256	755	653
512	768	768	512	755	653
768	768	768	768	755	653
1024	768	768	1024	755	653
1280	768	768	1280	755	653
1536	768	768	1536	755	653
1792	768	768	1792	755	653
2048	768	768	2048	755	653
2303	768	768	2303	755	653
2559	768	768	2559	755	653
2815	768	768	2815	755	653
3071	768	768	3071	755	653
3327	768	768	3327	755	653
3583	768	768	3583	755	653
3839	768	768	3839	755	653
4095	768	768	4095	755	653
0	1024	768	0	1008	653
